periodo,cve_ent,ent,cve_mun,ent_mun,mun,evmun2018,ev2018,ev2008,ev1998,pob_tot,hombres,mujeres,analf,po2sm,gini,hom_doloso,hom_culposo,num_consul,ictpc,inc_delic15,evmun2018.IMP,hom_doloso.IMP,hom_culposo.IMP,inc_delic15.IMP
2016,7,Chiapas,7087,787,Suchiate,72.9,74.05,75.01,73,37935,18558,19377,14.63,70.72,0.416,27,19,8,"1,213.42",243,72.9,27,19,243
2016,7,Chiapas,7088,788,Sunuapa,NA,74.05,75.01,73,2422,1220,1202,14.38,79.44,0.407,0,0,1,949.31,8,72.399979,0,0,8
2016,7,Chiapas,7089,789,Tapachula,73.8,74.05,75.01,73,360648,173538,187110,6.67,53.34,0.496,44,137,121,"2,075.10",3727,73.8,44,137,3727
2016,7,Chiapas,7090,790,Tapalapa,NA,74.05,75.01,73,4364,2135,2229,14.74,49.12,0.391,3,0,1,712.71,6,73.05459755,3,0,6
2016,7,Chiapas,7091,791,Tapilula,NA,74.05,75.01,73,14161,6979,7182,15.3,65.8,0.432,0,1,9,"1,204.54",30,73.45806023,0,1,30
2016,7,Chiapas,7092,792,Tecpatán,73.1,74.05,75.01,73,44850,22298,22552,15.37,77.28,0.418,8,8,18,"1,003.17",135,73.1,8,8,135
2016,7,Chiapas,7093,793,Tenejapa,72.2,74.05,75.01,73,42742,21020,21722,21.98,81.4,0.385,0,2,7,486.53,57,72.2,0,2,57
2016,7,Chiapas,7094,794,Teopisca,72.6,74.05,75.01,73,42233,20439,21794,25.56,83.33,0.469,1,2,24,898.17,45,72.6,1,2,45
2016,7,Chiapas,7096,796,Tila,NA,74.05,75.01,73,78647,39186,39461,24.84,82.29,0.476,5,7,10,683.21,66,73.47451083,5,7,66
2016,7,Chiapas,7097,797,Tonalá,73.8,74.05,75.01,73,91639,45435,46204,10.42,65.01,0.466,6,36,47,"1,459.50",594,73.8,6,36,594
2016,7,Chiapas,7098,798,Totolapa,72,74.05,75.01,73,7043,3501,3541,29.53,82.87,0.394,0,0,4,746.35,2,72,0,0,2
2016,7,Chiapas,7099,799,La Trinitaria,NA,74.05,75.01,73,84176,41333,42843,15.63,71.53,0.399,4,24,26,941.61,79,73.61699058,4,24,79
2016,7,Chiapas,7100,7100,Tumbalá,72.5,74.05,75.01,73,34414,16862,17552,29.29,56.22,0.428,NA,NA,7,605.2,19,72.5,4.259697986,3.326604771,19
2016,7,Chiapas,7101,7101,Tuxtla Gutiérrez,74.5,74.05,75.01,73,621163,296171,324992,4.32,35.65,0.472,NA,NA,181,"3,757.91",5332,74.5,82.5668181,65.26731128,5332
2016,7,Chiapas,7102,7102,Tuxtla Chico,72.2,74.05,75.01,73,41666,20369,21297,11.5,63.93,0.49,NA,NA,11,"1,850.17",152,72.2,7.472952608,5.891601993,152
2016,7,Chiapas,7103,7103,Tuzantán,73.1,74.05,75.01,73,31625,15599,16026,11.75,78.09,0.421,NA,NA,4,994.39,38,73.1,5.095542614,4.815764956,38
2016,7,Chiapas,7104,7104,Tzimol,73.1,74.05,75.01,73,15503,7605,7899,18.14,82.92,0.405,NA,NA,7,947.94,11,73.1,1.829560357,0.952449449,11
2016,7,Chiapas,7105,7105,Unión Juárez,73.8,74.05,75.01,73,15058,7355,7703,12.72,83.84,0.439,NA,NA,6,"1,338.87",15,73.8,1.837994866,1.699577492,15
2016,7,Chiapas,7106,7106,Venustiano Carranza,73.2,74.05,75.01,73,66610,33273,33337,21.02,79.9,0.434,NA,NA,10,"1,032.91",120,73.2,9.047480116,5.605234819,120
2016,7,Chiapas,7107,7107,Villa Corzo,73.1,74.05,75.01,73,82151,40490,41662,17.77,79.99,0.44,NA,NA,36,"1,148.45",147,73.1,15.14045074,10.82701316,147
2016,7,Chiapas,7108,7108,Villaflores,73.8,74.05,75.01,73,106920,52630,54290,13.17,70.21,0.431,NA,NA,45,"1,394.47",397,73.8,18.47503476,15.68253096,397
2016,7,Chiapas,7109,7109,Yajalón,72.6,74.05,75.01,73,37078,18067,19011,26.83,69.01,0.551,NA,NA,10,"1,049.69",71,72.6,4.040939185,3.352711166,71
2016,7,Chiapas,7110,7110,San Lucas,72.7,74.05,75.01,73,7438,3754,3684,24.25,85.2,0.406,NA,NA,5,822.29,5,72.7,0.425281326,0.498671164,5
2016,7,Chiapas,7111,7111,Zinacantán,NA,74.05,75.01,73,41156,19375,21782,36.75,84.44,0.406,NA,NA,12,674.12,30,73.14667437,4.254172819,3.832607768,30
2016,7,Chiapas,7112,7112,San Juan Cancuc,71.9,74.05,75.01,73,31732,15438,16293,34.41,77.44,0.39,NA,NA,13,490.52,18,71.9,2.275194572,2.20135335,18
2016,7,Chiapas,7113,7113,Aldama,71.6,74.05,75.01,73,5213,2500,2713,24.28,79.08,0.372,NA,NA,7,425.92,6,71.6,0.64831307,0.392669965,6
2016,7,Chiapas,7114,7114,Benemérito de las Américas,NA,74.05,75.01,73,19233,9635,9599,16.72,68.8,0.406,NA,NA,3,941.73,13,73.44616566,1.84760351,2.001522954,13
2016,7,Chiapas,7115,7115,Maravilla Tenejapa,71.9,74.05,75.01,73,12201,6182,6019,21.51,89.87,0.394,NA,NA,4,473.14,10,71.9,0.316321421,1.265712889,10
2016,7,Chiapas,7116,7116,Marqués de Comillas,NA,74.05,75.01,73,10991,5531,5460,21.21,59.31,0.357,NA,NA,9,636.64,2,73.15637145,1.074473455,0.808383081,2
2016,7,Chiapas,7117,7117,Montecristo de Guerrero,NA,74.05,75.01,73,7458,3705,3754,17.33,82.23,0.387,NA,NA,5,683.38,3,72.73827701,0.310874726,0.400113474,3
2016,7,Chiapas,7118,7118,San Andrés Duraznal,NA,74.05,75.01,73,5616,2716,2900,30.27,88.15,0.396,NA,NA,2,674.55,4,72.77556402,0.502157366,0.172797274,4
2016,7,Chiapas,7119,7119,Santiago el Pinar,NA,74.05,75.01,73,3608,1783,1825,38.51,75.61,0.389,NA,NA,5,469.17,14,71.48236697,0.826668363,0.805106454,14
2016,8,Chihuahua,8001,81,Ahumada,68.4,75.2,75.21,73.98,12039,6075,5964,3.25,37.67,0.385,1,14,5,"2,499.06",94,68.4,1,14,94
2016,8,Chihuahua,8002,82,Aldama,69.1,75.2,75.21,73.98,25236,12459,12777,2.97,29.38,0.388,9,7,8,"2,463.80",461,69.1,9,7,461
2016,8,Chihuahua,8003,83,Allende,69,75.2,75.21,73.98,8997,4489,4508,4.24,39.11,0.447,1,1,,"2,113.43",87,69,1,1,87
2016,8,Chihuahua,8004,84,Aquiles Serdán,NA,75.2,75.21,73.98,14511,8187,6324,1.57,29.52,0.391,4,2,4,"3,390.89",44,73.67979421,4,2,44
2016,8,Chihuahua,8005,85,Ascensión,68.8,75.2,75.21,73.98,26262,13232,13030,3.57,40.43,0.426,5,8,7,"1,744.72",142,68.8,5,8,142
2016,8,Chihuahua,8006,86,Bachíniva,NA,75.2,75.21,73.98,6448,3259,3189,5.41,39,0.389,1,0,4,"2,385.15",20,69.12176705,1,0,20
2016,8,Chihuahua,8007,87,Balleza,68.4,75.2,75.21,73.98,19455,9765,9689,26.23,53.77,0.449,11,3,3,804.26,74,68.4,11,3,74
2016,8,Chihuahua,8008,88,Batopilas,69.8,75.2,75.21,73.98,15726,7879,7847,34.87,62.15,0.408,15,0,10,657.58,33,69.8,15,0,33
2016,8,Chihuahua,8009,89,Bocoyna,68.4,75.2,75.21,73.98,30373,14788,15585,12.66,48.54,0.463,33,5,10,"1,771.38",365,68.4,33,5,365
2016,8,Chihuahua,8010,810,Buenaventura,68.7,75.2,75.21,73.98,24737,12388,12348,5.26,44.56,0.445,5,14,10,"2,052.65",122,68.7,5,14,122
2016,8,Chihuahua,8011,811,Camargo,68.9,75.2,75.21,73.98,52956,25893,27063,2.72,41.32,0.424,14,18,24,"2,972.28",908,68.9,14,18,908
2016,8,Chihuahua,8012,812,Carichí,68.8,75.2,75.21,73.98,9486,4702,4785,39.25,69.82,0.442,1,2,6,809.6,67,68.8,1,2,67
2016,8,Chihuahua,8013,813,Casas Grandes,NA,75.2,75.21,73.98,12564,6329,6236,3.25,51.42,0.442,3,2,3,"2,117.81",157,73.92537738,3,2,157
2016,8,Chihuahua,8014,814,Coronado,NA,75.2,75.21,73.98,2564,1305,1258,4.71,46.84,0.386,0,1,1,"1,646.82",10,73.29995969,0,1,10
2016,8,Chihuahua,8015,815,Coyame del Sotol,NA,75.2,75.21,73.98,1891,1036,856,7.65,32.28,0.445,0,0,4,"1,784.59",8,0,0,0,8
2016,8,Chihuahua,8016,816,La Cruz,NA,75.2,75.21,73.98,4520,2284,2236,2.79,39.62,0.452,0,0,3,"1,779.58",18,74.8134942,0,0,18
2016,8,Chihuahua,8017,817,Cuauhtémoc,69,75.2,75.21,73.98,177692,86877,90815,2.35,24.88,0.402,30,29,49,"2,617.42",2324,69,30,29,2324
2016,8,Chihuahua,8018,818,Cusihuiriachi,NA,75.2,75.21,73.98,6037,3135,2902,5.7,43.81,0.462,1,3,2,"2,054.55",47,70.30113971,1,3,47
2016,8,Chihuahua,8019,819,Chihuahua,69,75.2,75.21,73.98,920464,445040,475425,0.99,20.8,0.422,275,39,200,"4,015.01",19728,69,275,39,19728
2016,8,Chihuahua,8020,820,Chínipas,NA,75.2,75.21,73.98,9518,4953,4565,10.23,40.29,0.397,2,0,4,833.48,29,73.29669548,2,0,29
2016,8,Chihuahua,8021,821,Delicias,68.9,75.2,75.21,73.98,154232,75428,78804,1.97,31.15,0.428,14,9,26,"4,284.46",2696,68.9,14,9,2696
2016,8,Chihuahua,8022,822,Dr. Belisario Domínguez,NA,75.2,75.21,73.98,3177,1598,1579,6.33,58.13,0.389,1,5,2,"1,802.54",23,74.18899816,1,5,23
2016,8,Chihuahua,8023,823,Galeana,NA,75.2,75.21,73.98,7853,3887,3966,6.82,36.93,0.413,0,1,3,"2,309.31",32,73.0407951,0,1,32
2016,8,Chihuahua,8024,824,Santa Isabel,NA,75.2,75.21,73.98,4257,2122,2134,2.95,42.75,0.423,3,6,2,"1,938.53",114,73.9989877,3,6,114
2016,8,Chihuahua,8025,825,Gómez Farías,68.7,75.2,75.21,73.98,9759,4830,4929,3.15,51.35,0.381,1,2,12,"2,196.78",24,68.7,1,2,24
2016,8,Chihuahua,8026,826,Gran Morelos,NA,75.2,75.21,73.98,3415,1749,1666,7.59,48.47,0.415,1,2,3,"1,917.88",34,70.24443767,1,2,34
2016,8,Chihuahua,8027,827,Guachochi,68.5,75.2,75.21,73.98,54994,26928,28066,21.71,55.23,0.549,60,6,21,"1,148.95",398,68.5,60,6,398
2016,8,Chihuahua,8028,828,Guadalupe,69.1,75.2,75.21,73.98,5735,2843,2891,3.88,46.46,0.362,9,0,4,"1,809.83",36,69.1,9,0,36
2016,8,Chihuahua,8029,829,Guadalupe y Calvo,69,75.2,75.21,73.98,57644,28899,28745,19.47,55.72,0.464,98,2,17,765.52,238,69,98,2,238
2016,8,Chihuahua,8030,830,Guazapares,NA,75.2,75.21,73.98,10089,5124,4965,14.39,32.89,0.49,6,0,8,899.61,38,73.60058425,6,0,38
2016,8,Chihuahua,8031,831,Guerrero,68.6,75.2,75.21,73.98,43459,21642,21816,5.13,44.94,0.399,12,9,16,"2,204.05",351,68.6,12,9,351
2016,8,Chihuahua,8032,832,Hidalgo del Parral,68.7,75.2,75.21,73.98,117316,56481,60835,1.84,33.76,0.423,22,11,35,"3,815.32",2387,68.7,22,11,2387
2016,8,Chihuahua,8033,833,Huejotitán,NA,75.2,75.21,73.98,1125,543,583,5.99,60,0.402,2,1,1,"1,454.46",9,72.09998702,2,1,9
2016,8,Chihuahua,8034,834,Ignacio Zaragoza,NA,75.2,75.21,73.98,7469,3793,3676,2.65,54.68,0.349,0,0,4,"1,743.94",24,73.98818638,0,0,24
2016,8,Chihuahua,8035,835,Janos,68.9,75.2,75.21,73.98,13335,6932,6402,4.01,38.04,0.395,0,9,4,"1,502.79",54,68.9,0,9,54
2016,8,Chihuahua,8036,836,Jiménez,68.7,75.2,75.21,73.98,44430,21873,22558,2.84,39.94,0.423,9,18,16,"2,819.24",545,68.7,9,18,545
2016,8,Chihuahua,8037,837,Juárez,68.5,75.2,75.21,73.98,1435761,709352,726409,1.45,42.69,0.419,470,32,169,"3,330.88",26139,68.5,470,32,26139
2016,8,Chihuahua,8038,838,Julimes,NA,75.2,75.21,73.98,5464,2774,2691,4.06,38.45,0.476,2,2,2,"2,125.76",37,72.72608868,2,2,37
2016,8,Chihuahua,8039,839,López,NA,75.2,75.21,73.98,4275,2209,2066,5.58,44.42,0.415,0,2,2,"1,961.96",18,74.73932169,0,2,18
2016,8,Chihuahua,8040,840,Madera,68.8,75.2,75.21,73.98,30277,15130,15147,4.95,44.17,0.44,11,2,10,"1,951.37",178,68.8,11,2,178
2016,8,Chihuahua,8041,841,Maguarichi,NA,75.2,75.21,73.98,1945,992,953,21.15,45.2,0.425,0,0,3,721.29,7,72.95826984,0,0,7
2016,8,Chihuahua,8042,842,Manuel Benavides,NA,75.2,75.21,73.98,1664,895,769,6.02,36.89,0.453,0,0,3,"1,428.94",4,71.79997559,0,0,4
2016,8,Chihuahua,8043,843,Matachí,NA,75.2,75.21,73.98,3237,1634,1603,4.04,55.83,0.423,0,1,3,"1,896.23",6,72.9629585,0,1,6
2016,8,Chihuahua,8044,844,Matamoros,NA,75.2,75.21,73.98,4866,2457,2409,4.16,45.78,0.366,0,0,3,"1,921.53",25,70.25482191,0,0,25
2016,8,Chihuahua,8045,845,Meoqui,68.6,75.2,75.21,73.98,48107,23873,24233,3.25,41.67,0.397,4,6,11,"3,073.60",768,68.6,4,6,768
2016,8,Chihuahua,8046,846,Morelos,NA,75.2,75.21,73.98,9546,4831,4715,18.13,62.09,0.42,10,1,4,697.42,20,73.02157562,10,1,20
2016,8,Chihuahua,8047,847,Moris,NA,75.2,75.21,73.98,5688,2918,2770,9.63,43.05,0.374,3,0,2,"1,075.98",30,69.68468126,3,0,30
2016,8,Chihuahua,8048,848,Namiquipa,69,75.2,75.21,73.98,25591,12921,12670,3.45,35.07,0.415,2,3,10,"2,525.47",97,69,2,3,97
2016,8,Chihuahua,8049,849,Nonoava,NA,75.2,75.21,73.98,3004,1544,1460,12.92,51.22,0.422,1,0,3,"1,254.84",10,0,1,0,10
2016,8,Chihuahua,8050,850,Nuevo Casas Grandes,68.8,75.2,75.21,73.98,66400,32327,34073,1.99,40.11,0.418,6,3,12,"2,930.63",967,68.8,6,3,967
2016,8,Chihuahua,8051,851,Ocampo,NA,75.2,75.21,73.98,8828,4480,4348,6.74,22.36,0.389,10,2,3,"1,041.76",56,72.02348351,10,2,56
2016,8,Chihuahua,8052,852,Ojinaga,68.8,75.2,75.21,73.98,31105,15583,15522,2.76,24.65,0.423,8,4,10,"2,636.66",132,68.8,8,4,132
2016,8,Chihuahua,8053,853,Praxedis G. Guerrero,69,75.2,75.21,73.98,3904,1956,1947,4.29,54.75,0.393,9,1,4,"1,997.75",35,69,9,1,35
2016,8,Chihuahua,8054,854,Riva Palacio,69.2,75.2,75.21,73.98,8565,4324,4240,3.45,24.14,0.425,2,4,4,"2,603.38",55,69.2,2,4,55
2016,8,Chihuahua,8055,855,Rosales,68.6,75.2,75.21,73.98,18293,9199,9094,4.04,42.76,0.393,0,2,7,"2,276.40",154,68.6,0,2,154
2016,8,Chihuahua,8056,856,Rosario,NA,75.2,75.21,73.98,2433,1234,1199,10.14,59.66,0.371,2,2,,"1,377.21",11,72.77977698,2,2,11
2016,8,Chihuahua,8057,857,San Francisco de Borja,NA,75.2,75.21,73.98,2396,1236,1160,8.5,48.24,0.383,0,0,2,"1,603.69",5,72.39997394,0,0,5
2016,8,Chihuahua,8058,858,San Francisco de Conchos,NA,75.2,75.21,73.98,3307,1686,1621,1.87,35.38,0.42,1,0,3,"1,788.09",19,0,1,0,19
2016,8,Chihuahua,8059,859,San Francisco del Oro,NA,75.2,75.21,73.98,5012,2512,2500,2.15,25.84,0.405,1,0,2,"3,211.43",63,74.44695087,1,0,63
2016,8,Chihuahua,8060,860,Santa Bárbara,NA,75.2,75.21,73.98,11307,5562,5745,2.78,24.31,0.358,1,2,3,"2,626.02",148,73.33042962,1,2,148
2016,8,Chihuahua,8061,861,Satevó,NA,75.2,75.21,73.98,3744,1911,1832,6.45,40.76,0.442,2,7,5,"1,711.90",70,71.1718189,2,7,70
2016,8,Chihuahua,8062,862,Saucillo,68.7,75.2,75.21,73.98,36610,18286,18323,3.01,29.75,0.381,2,6,6,"2,378.65",309,68.7,2,6,309
2016,8,Chihuahua,8063,863,Temósachic,68.6,75.2,75.21,73.98,6508,3308,3200,8.93,62.53,0.411,0,0,3,"1,511.76",36,68.6,0,0,36
2016,8,Chihuahua,8064,864,El Tule,NA,75.2,75.21,73.98,1984,1008,976,8.63,58.22,0.402,0,2,1,"1,571.53",9,73.33904154,0,2,9
2016,8,Chihuahua,8065,865,Urique,68.5,75.2,75.21,73.98,21965,11010,10955,29.78,56.74,0.485,23,1,10,850.17,70,68.5,23,1,70
2016,8,Chihuahua,8066,866,Uruachi,NA,75.2,75.21,73.98,8927,4461,4466,17.54,56.94,0.435,12,1,1,722.15,26,72.13981144,12,1,26
2016,8,Chihuahua,8067,867,Valle de Zaragoza,NA,75.2,75.21,73.98,5805,2975,2830,5.86,32.7,0.418,1,0,4,"1,705.82",35,69.08978513,1,0,35
2016,9,Distrito Federal,9002,92,Azcapotzalco,74.7,76.41,75.63,74.14,404444,190617,213827,1.43,25.97,0.421,30,16,117,"4,588.12",8879,74.7,30,16,8879
2016,9,Distrito Federal,9003,93,Coyoacán,75.2,76.41,75.63,74.14,610112,287350,322761,0.98,24.46,0.458,32,38,242,"5,673.56",12262,75.2,32,38,12262
2016,9,Distrito Federal,9004,94,Cuajimalpa de Morelos,74.4,76.41,75.63,74.14,192409,91362,101047,1.65,22.17,0.477,7,11,46,"6,449.08",2560,74.4,7,11,2560
2016,9,Distrito Federal,9005,95,Gustavo A. Madero,74.8,76.41,75.63,74.14,1166483,560934,605549,1.77,31.03,0.413,146,92,375,"3,572.79",18216,74.8,146,92,18216
2016,9,Distrito Federal,9006,96,Iztacalco,75.1,76.41,75.63,74.14,374525,177387,197138,0.89,27.26,0.414,38,28,77,"4,164.46",7342,75.1,38,28,7342
2016,9,Distrito Federal,9007,97,Iztapalapa,74.4,76.41,75.63,74.14,1798074,868393,929681,1.82,34.04,0.409,206,143,394,"3,189.31",26264,74.4,206,143,26264
2016,9,Distrito Federal,9008,98,La Magdalena Contreras,74.7,76.41,75.63,74.14,241879,115494,126386,1.9,28.51,0.441,12,10,119,"4,050.92",2330,74.7,12,10,2330
2016,9,Distrito Federal,9009,99,Milpa Alta,74.2,76.41,75.63,74.14,137297,67095,70202,2.92,44.85,0.404,18,5,88,"2,359.02",1163,74.2,18,5,1163
2016,9,Distrito Federal,9010,910,Álvaro Obregón,74.6,76.41,75.63,74.14,731617,347312,384304,1.64,26.52,0.442,57,38,153,"3,990.29",10691,74.6,57,38,10691
2016,9,Distrito Federal,9011,911,Tláhuac,74.5,76.41,75.63,74.14,365813,177222,188591,1.93,39.92,0.395,35,18,147,"3,021.11",3589,74.5,35,18,3589
2016,9,Distrito Federal,9012,912,Tlalpan,74.4,76.41,75.63,74.14,668111,319318,348793,1.75,28,0.462,36,51,"1,231","4,871.39",9887,74.4,36,51,9887
2016,9,Distrito Federal,9013,913,Xochimilco,74.6,76.41,75.63,74.14,416611,205229,211382,1.9,33.77,0.444,33,24,114,"4,294.07",6021,74.6,33,24,6021
2016,9,Distrito Federal,9014,914,Benito Juárez,74.8,76.41,75.63,74.14,396478,182409,214069,0.67,12.67,0.45,26,33,92,"8,902.08",12848,74.8,26,33,12848
2016,9,Distrito Federal,9015,915,Cuauhtémoc,74.3,76.41,75.63,74.14,532108,252152,279956,0.85,24.81,0.446,98,65,803,"5,042.05",26781,74.3,98,65,26781
2016,9,Distrito Federal,9016,916,Miguel Hidalgo,74.7,76.41,75.63,74.14,379559,176075,203484,0.7,15.42,0.455,47,30,242,"6,950.09",11168,74.7,47,30,11168
2016,9,Distrito Federal,9017,917,Venustiano Carranza,75.1,76.41,75.63,74.14,417895,197017,220878,0.95,29.02,0.424,85,85,187,"4,064.68",9156,75.1,85,85,9156
2016,10,Durango,10001,101,Canatlán,74.2,74.92,74.99,73.53,33877,16847,17030,3.14,57.38,0.415,2,6,13,"1,852.64",278,74.2,2,6,278
2016,10,Durango,10002,102,Canelas,NA,74.92,74.99,73.53,4303,2248,2055,11.47,32.46,0.396,2,0,3,911.68,14,72.29793456,2,0,14
2016,10,Durango,10003,103,Coneto de Comonfort,NA,74.92,74.99,73.53,4814,2401,2413,3.77,57.17,0.343,0,0,2,"1,257.61",2,72.79999478,0,0,2
2016,10,Durango,10004,104,Cuencamé,74.2,74.92,74.99,73.53,36061,18175,17885,3.42,47.13,0.506,2,3,14,"1,972.10",214,74.2,2,3,214
2016,10,Durango,10005,105,Durango,74.3,74.92,74.99,73.53,646850,312893,333956,1.51,35.47,0.436,51,66,242,"3,141.77",17120,74.3,51,66,17120
2016,10,Durango,10006,106,General Simón Bolívar,NA,74.92,74.99,73.53,11620,5788,5832,7.55,56.81,0.391,1,0,6,"1,186.34",5,73.61261165,1,0,5
2016,10,Durango,10007,107,Gómez Palacio,74.3,74.92,74.99,73.53,357664,175617,182047,2.18,31.48,0.421,30,54,61,"2,794.90",6642,74.3,30,54,6642
2016,10,Durango,10008,108,Guadalupe Victoria,74.2,74.92,74.99,73.53,36748,18461,18288,3.21,51.98,0.412,5,8,8,"1,593.81",537,74.2,5,8,537
2016,10,Durango,10009,109,Guanaceví,73.8,74.92,74.99,73.53,10520,5355,5165,10.81,40.96,0.388,3,0,3,"1,453.59",68,73.8,3,0,68
2016,10,Durango,10010,1010,Hidalgo,NA,74.92,74.99,73.53,4437,2262,2175,4.05,44.75,0.36,1,0,5,"1,485.47",3,72.48372219,1,0,3
2016,10,Durango,10011,1011,Indé,NA,74.92,74.99,73.53,5654,2842,2813,4.35,59.17,0.373,0,0,4,"1,471.81",5,70.81485272,0,0,5
2016,10,Durango,10012,1012,Lerdo,74.5,74.92,74.99,73.53,154621,76230,78391,2.83,40.27,0.439,9,21,39,"2,563.12",1572,74.5,9,21,1572
2016,10,Durango,10013,1013,Mapimí,73.8,74.92,74.99,73.53,27298,13608,13691,5.03,44.76,0.54,3,11,13,"2,504.78",33,73.8,3,11,33
2016,10,Durango,10014,1014,Mezquital,72.6,74.92,74.99,73.53,36063,17830,18234,26.14,44.45,0.458,23,3,24,653.7,176,72.6,23,3,176
2016,10,Durango,10015,1015,Nazas,NA,74.92,74.99,73.53,12957,6415,6542,5.32,61.38,0.509,1,2,8,"2,023.12",79,73.73447902,1,2,79
2016,10,Durango,10016,1016,Nombre de Dios,73.9,74.92,74.99,73.53,19754,9830,9924,3.36,54.51,0.419,3,6,6,"1,572.07",195,73.9,3,6,195
2016,10,Durango,10017,1017,Ocampo,73.9,74.92,74.99,73.53,10158,5222,4936,6.48,49.22,0.414,6,3,8,"1,662.70",18,73.9,6,3,18
2016,10,Durango,10018,1018,El Oro,74.3,74.92,74.99,73.53,12146,6087,6059,3.42,37.97,0.426,3,4,10,"1,940.79",66,74.3,3,4,66
2016,10,Durango,10019,1019,Otáez,NA,74.92,74.99,73.53,5789,2989,2800,7.62,59.76,0.368,1,0,1,772.35,8,70.45889212,1,0,8
2016,10,Durango,10020,1020,Pánuco de Coronado,73.9,74.92,74.99,73.53,12453,6195,6258,3.52,48.8,0.399,0,3,7,"1,484.76",132,73.9,0,3,132
2016,10,Durango,10021,1021,Peñón Blanco,NA,74.92,74.99,73.53,11176,5674,5502,3.5,59.5,0.409,2,0,4,"1,567.49",9,73.49203693,2,0,9
2016,10,Durango,10022,1022,Poanas,74.2,74.92,74.99,73.53,26749,13195,13554,3.73,57.48,0.396,1,3,5,"1,540.31",171,74.2,1,3,171
2016,10,Durango,10023,1023,Pueblo Nuevo,73.9,74.92,74.99,73.53,52457,26015,26442,4.67,41.83,0.476,17,7,11,"1,334.18",324,73.9,17,7,324
2016,10,Durango,10024,1024,Rodeo,73.9,74.92,74.99,73.53,14145,7126,7019,3.33,61.16,0.425,2,3,4,"1,815.98",106,73.9,2,3,106
2016,10,Durango,10025,1025,San Bernardo,NA,74.92,74.99,73.53,3335,1733,1602,6.86,46.51,0.41,0,1,2,"1,379.39",1,72.97343391,0,1,1
2016,10,Durango,10026,1026,San Dimas,73.8,74.92,74.99,73.53,20814,10509,10305,4.87,28.71,0.425,14,0,13,"1,023.39",93,73.8,14,0,93
2016,10,Durango,10027,1027,San Juan de Guadalupe,NA,74.92,74.99,73.53,6217,3059,3158,7.19,66.33,0.403,0,0,4,"1,126.27",0,69.61065368,0,0,0
2016,10,Durango,10028,1028,San Juan del Río,73.9,74.92,74.99,73.53,13044,6465,6578,3.86,48.59,0.418,3,1,8,"1,529.90",91,73.9,3,1,91
2016,10,Durango,10029,1029,San Luis del Cordero,NA,74.92,74.99,73.53,2339,1204,1135,6.5,52.4,0.408,0,0,2,"1,411.47",0,0,0,0,0
2016,10,Durango,10030,1030,San Pedro del Gallo,NA,74.92,74.99,73.53,1902,978,923,4.63,58.22,0.389,0,0,2,"1,273.21",0,72.61968516,0,0,0
2016,10,Durango,10031,1031,Santa Clara,NA,74.92,74.99,73.53,7565,3809,3756,3.26,68.53,0.372,5,3,3,"1,283.58",9,73.59594172,5,3,9
2016,10,Durango,10032,1032,Santiago Papasquiaro,73.8,74.92,74.99,73.53,49149,24390,24759,4.3,48.31,0.452,8,11,17,"1,781.99",510,73.8,8,11,510
2016,10,Durango,10033,1033,Súchil,NA,74.92,74.99,73.53,6958,3326,3632,5.45,59.89,0.434,0,1,6,"1,452.53",34,72.35468743,0,1,34
2016,10,Durango,10034,1034,Tamazula,72.8,74.92,74.99,73.53,27659,14324,13335,10.41,62.38,0.409,26,2,15,985.16,54,72.8,26,2,54
2016,10,Durango,10035,1035,Tepehuanes,73.9,74.92,74.99,73.53,10722,5261,5461,6.38,45.2,0.429,6,0,8,"1,504.35",95,73.9,6,0,95
2016,10,Durango,10036,1036,Tlahualilo,74.2,74.92,74.99,73.53,24386,12195,12191,4.21,51.36,0.383,1,3,10,"2,062.33",10,74.2,1,3,10
2016,10,Durango,10037,1037,Topia,NA,74.92,74.99,73.53,9288,4786,4502,6.18,33.23,0.389,1,0,2,"1,048.08",7,73.04349423,1,0,7
2016,10,Durango,10038,1038,Vicente Guerrero,74.2,74.92,74.99,73.53,22420,10810,11609,2.76,56.36,0.42,1,2,3,"1,904.32",218,74.2,1,2,218
2016,10,Durango,10039,1039,Nuevo Ideal,74.2,74.92,74.99,73.53,28096,13946,14149,2.86,54.23,0.438,3,1,8,"1,648.76",189,74.2,3,1,189
2016,11,Guanajuato,11001,111,Abasolo,74.4,75.01,75.26,73.85,88673,42629,46043,8.99,62.51,0.412,2,8,30,"1,455.63",1373,74.4,2,8,1373
2016,11,Guanajuato,11002,112,Acámbaro,74.2,75.01,75.26,73.85,112952,53876,59076,8.64,49.83,0.426,40,37,60,"1,945.49",849,74.2,40,37,849
2016,11,Guanajuato,11003,113,San Miguel de Allende,73.8,75.01,75.26,73.85,173599,81959,91639,8.17,38.03,0.502,24,60,45,"1,796.50",3246,73.8,24,60,3246
2016,11,Guanajuato,11004,114,Apaseo el Alto,73.8,75.01,75.26,73.85,68546,33152,35394,9.4,42.77,0.42,15,31,31,"1,854.30",722,73.8,15,31,722
2016,11,Guanajuato,11005,115,Apaseo el Grande,73.8,75.01,75.26,73.85,92484,44549,47934,6.52,39.9,0.38,20,36,28,"1,776.59",1198,73.8,20,36,1198
